CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,actual,predicted,churn_probability,churn_risk
709,42,9,118546.71,1,0,1,77142.85,0,5,503,False,False,True,True,False,False,0,0,0.00019651375048618602,Low Risk
745,36,9,0.0,1,1,0,19605.18,1,1,961,False,False,False,False,False,True,1,1,0.9988110855809385,High Risk
492,39,7,0.0,2,0,1,71323.23,0,5,399,False,False,True,False,True,False,0,0,0.0003789502100282583,Low Risk
719,22,7,114415.84,1,1,1,177497.4,0,2,739,False,False,False,True,False,False,0,0,0.0003489679525145129,Low Risk
690,42,3,92578.14,2,0,0,70810.6,0,5,962,False,False,False,False,False,False,0,0,0.0046499363663233635,Low Risk
558,32,4,108235.91,1,1,1,143783.28,0,4,801,True,False,True,False,False,False,0,0,0.0004774539997075178,Low Risk
651,34,10,148962.46,1,1,0,66389.43,1,1,907,True,False,False,False,False,False,1,1,0.9994614782598341,High Risk
592,36,10,123187.51,1,0,1,146111.35,0,3,416,True,False,True,False,True,False,0,0,0.0012074853582179903,Low Risk
608,34,3,106288.54,1,1,1,36639.25,0,3,388,True,False,True,False,False,True,0,0,0.0011853901828818864,Low Risk
430,36,1,138992.48,2,0,0,122373.42,0,3,770,True,False,True,False,False,True,0,0,0.005149340890760325,Low Risk
665,34,1,96645.54,2,0,0,171413.66,0,3,798,False,False,False,False,False,False,0,0,0.00603357254493992,Low Risk
745,46,7,0.0,2,1,1,67769.94,0,4,483,False,False,False,False,True,False,0,0,0.0007886003790764432,Low Risk
528,46,9,135555.66,1,1,0,133146.03,1,4,764,True,False,False,False,True,False,1,1,0.9994663809303799,High Risk
528,37,6,103772.45,1,1,0,197111.99,0,3,391,False,False,True,False,False,False,0,0,0.0034384267965687407,Low Risk
491,33,5,83134.3,1,1,0,187946.55,0,1,686,False,False,True,False,True,False,0,0,0.002278428449175385,Low Risk
674,32,2,0.0,2,1,0,140579.17,0,1,787,False,True,True,False,False,False,0,0,0.001003593601740013,Low Risk
674,43,8,85957.88,2,1,0,8757.39,0,4,840,True,False,True,True,False,False,0,0,0.0021430331585941004,Low Risk
745,32,2,0.0,4,0,1,179705.13,1,3,467,False,False,False,False,True,False,1,1,0.9603306158093413,High Risk
777,28,2,134571.5,1,0,1,118313.38,0,2,543,False,False,False,False,False,False,0,0,0.0013758157042720355,Low Risk
524,36,10,0.0,2,1,0,109614.57,0,2,375,False,False,False,True,False,False,0,0,0.010951809292170638,Low Risk
657,28,7,0.0,2,0,1,5177.62,0,5,352,False,False,False,False,False,True,0,0,0.0017498936763840638,Low Risk
850,49,6,128663.9,1,1,0,65769.3,1,4,974,False,False,True,False,True,False,1,1,0.9841874859952626,High Risk
676,38,1,0.0,2,0,1,35644.79,0,4,498,False,False,True,True,False,False,0,0,0.0002446101907027509,Low Risk
828,31,9,0.0,1,0,1,164257.37,0,3,421,False,False,True,True,False,False,0,0,0.00032751047995598797,Low Risk
734,39,6,92126.26,2,0,0,112973.34,0,5,872,False,True,False,False,False,True,0,0,0.002474128141375794,Low Risk
678,38,3,124483.53,1,1,0,126253.31,0,1,709,False,True,True,False,False,True,0,0,0.001129262636534084,Low Risk
651,34,4,91562.99,1,1,1,123954.15,0,5,609,False,False,True,False,False,False,0,0,0.00017656795082225863,Low Risk
710,30,6,0.0,2,1,1,8991.17,0,2,834,False,False,True,False,True,False,0,0,0.00010947359659695549,Low Risk
661,64,8,128751.65,2,1,0,189398.18,1,3,254,True,False,False,True,False,False,1,1,0.9994619943074458,High Risk
539,47,2,127286.04,2,1,1,166929.43,1,1,551,False,False,False,False,False,False,1,1,0.9824461191594935,High Risk
646,46,8,0.0,2,1,0,133059.15,0,5,594,False,False,False,False,False,False,0,0,0.007973473971298363,Low Risk
518,41,5,110624.99,1,1,0,89327.67,0,4,911,True,False,False,False,True,False,0,0,0.021174611781261825,Low Risk
593,29,5,101713.84,3,1,0,134594.99,0,2,490,True,False,False,True,False,False,0,0,0.008767698163265204,Low Risk
559,33,9,111060.05,2,1,0,110371.84,0,1,242,False,False,True,False,True,False,0,0,0.002332469074273277,Low Risk
817,27,7,129810.6,1,1,1,59259.44,0,5,675,True,False,False,False,False,True,0,0,0.0016107030023051483,Low Risk
592,36,1,126477.42,1,0,0,179718.17,0,2,956,False,False,True,False,True,False,0,0,0.0016103756022987326,Low Risk
632,28,5,118890.81,1,0,1,145157.97,0,3,756,False,False,False,False,False,False,0,0,0.0009921299156799481,Low Risk
694,31,6,109052.59,2,1,1,19448.93,1,4,991,True,False,True,False,False,False,1,1,0.9368131128399911,High Risk
700,30,9,0.0,1,1,1,174971.64,0,4,894,False,False,False,False,False,False,0,0,0.0006407351760672666,Low Risk
629,33,6,0.0,2,1,1,59129.72,0,5,632,False,False,False,False,False,True,0,0,0.0006199534309687492,Low Risk
427,42,1,75681.52,1,1,1,57098.0,0,5,418,True,False,True,False,False,True,0,0,0.0014400373934541188,Low Risk
801,46,6,0.0,2,1,1,170008.74,0,3,557,False,True,False,False,False,True,0,0,0.00038146896031263355,Low Risk
654,29,1,0.0,1,1,0,180345.44,0,3,711,False,False,True,False,False,True,0,0,0.0024563686749416074,Low Risk
596,40,5,62389.03,3,1,0,148623.43,1,5,791,True,False,True,True,False,False,1,1,0.9887611324993302,High Risk
578,40,7,0.0,2,0,0,102233.73,0,4,924,False,False,False,True,False,False,0,0,0.005498944984822883,Low Risk
591,36,7,135216.8,1,1,1,122022.89,0,1,710,False,True,True,True,False,False,0,0,7.083160551510625e-05,Low Risk
730,37,5,124053.03,1,1,0,118591.67,0,4,593,True,False,False,False,False,False,0,0,0.030163006540763947,Low Risk
811,31,7,117799.28,1,1,1,182372.35,0,4,885,False,False,True,False,False,True,0,0,5.91025087813144e-05,Low Risk
749,41,5,57568.94,1,1,1,61128.29,0,3,923,False,False,True,False,True,False,0,0,0.0001189263570967464,Low Risk
646,46,4,0.0,3,1,0,93251.42,1,3,470,False,False,False,False,True,False,1,1,0.9979707506643948,High Risk
671,48,9,116711.06,2,0,0,76373.38,0,1,489,True,False,False,False,False,True,0,0,0.04131663906809598,Low Risk
607,29,7,102609.0,1,1,0,163257.44,0,5,800,True,False,True,False,False,False,0,0,0.004421017178523984,Low Risk
689,28,5,95328.6,1,1,0,6129.61,1,3,230,False,True,False,True,False,False,1,1,0.9988979953753566,High Risk
661,38,7,143006.7,1,1,1,15650.89,0,2,689,False,True,True,False,False,True,0,0,0.00010155371738144744,Low Risk
646,30,10,100548.67,2,0,0,136983.77,0,2,905,True,False,False,False,False,False,0,0,0.017635566372124156,Low Risk
565,38,0,122447.76,1,0,0,67339.34,0,4,652,False,True,True,False,True,False,0,0,0.002085668838215893,Low Risk
774,53,4,113709.28,1,1,1,153887.93,1,3,616,False,False,True,False,True,False,1,1,0.9231039017641465,High Risk
785,40,3,0.0,2,1,1,96832.82,0,1,222,False,False,False,True,False,False,0,0,0.0011697918443671494,Low Risk
703,40,7,0.0,2,0,1,122518.5,0,4,566,False,False,False,True,False,False,0,0,0.0007634658980310645,Low Risk
490,34,5,122952.9,2,0,0,154360.97,0,4,957,False,False,True,True,False,False,0,0,0.0005924646408615151,Low Risk
786,33,0,122325.58,1,0,0,34712.34,1,5,629,True,False,False,False,True,False,1,1,0.9997194910476948,High Risk
665,33,2,101286.11,1,1,1,159840.51,0,5,770,False,False,True,False,True,False,0,0,9.660240325148747e-05,Low Risk
592,45,8,84692.5,1,0,1,67214.02,0,5,551,False,True,True,False,False,False,0,0,0.000259989821049388,Low Risk
637,39,3,109698.41,1,1,1,88391.29,1,2,416,True,False,False,False,False,False,1,1,0.9980102814784113,High Risk
811,40,1,101514.89,1,1,1,121765.0,0,3,749,False,False,True,False,False,True,0,0,0.00011908545563371746,Low Risk
488,28,7,139246.22,2,1,0,106799.49,0,2,645,True,False,False,False,True,False,0,0,0.016196553177577608,Low Risk
449,52,6,0.0,2,0,1,123622.0,0,3,995,False,False,True,False,True,False,0,0,0.00015527712544738918,Low Risk
723,47,10,90450.0,2,0,0,103379.31,1,5,244,True,False,False,True,False,False,1,1,0.9996640379417681,High Risk
606,41,4,132670.53,1,1,0,156476.36,1,1,785,True,False,False,False,False,False,1,1,0.9996105825179068,High Risk
707,32,9,0.0,2,0,0,30807.02,0,4,263,False,False,True,False,False,False,0,0,0.005689628019820546,Low Risk
573,30,8,127406.5,1,1,0,192950.6,0,4,927,True,False,True,False,True,False,0,0,0.0027226834296522917,Low Risk
676,31,3,78990.15,1,1,1,124777.14,0,1,225,False,False,True,False,False,True,0,0,0.00045382862201207193,Low Risk
605,33,5,150092.8,1,0,0,71862.79,0,3,509,False,True,True,False,False,False,0,0,0.0026307634592132928,Low Risk
568,27,1,116320.68,1,0,1,45563.94,0,4,376,False,True,False,False,False,False,0,0,0.0016776745622491956,Low Risk
729,38,10,0.0,2,1,0,189727.12,0,1,975,False,True,False,False,True,False,0,0,0.0021586768901055878,Low Risk
554,35,10,74988.59,2,0,1,190155.13,0,1,340,False,False,False,False,True,False,0,0,0.001315830199105108,Low Risk
539,34,4,91622.42,1,1,1,136603.42,0,5,714,True,False,False,False,True,False,0,0,0.0023148548898514515,Low Risk
850,36,5,119984.07,1,1,0,191535.11,1,1,328,True,False,True,True,False,False,1,1,0.998240274091283,High Risk
689,40,4,78119.59,4,1,0,119259.34,1,3,608,True,False,False,False,True,False,1,1,0.9975484966896963,High Risk
615,41,4,130385.82,1,0,1,130661.95,0,2,448,False,False,True,False,False,True,0,0,0.0003900129332031966,Low Risk
539,39,1,0.0,1,1,1,28184.7,0,5,445,False,False,True,False,True,False,0,0,0.00047621340531690657,Low Risk
601,24,7,0.0,2,0,0,144660.42,0,4,295,False,True,True,False,False,True,0,0,0.0026127814908685956,Low Risk
678,36,3,145747.67,2,0,1,89566.74,0,1,824,True,False,True,False,False,True,0,0,0.00035090165976795233,Low Risk
850,36,0,136980.23,2,1,1,99019.65,0,5,416,True,False,False,False,False,True,0,0,0.0013396667914252055,Low Risk
517,39,3,0.0,2,0,1,12465.51,0,5,805,False,True,True,False,True,False,0,0,0.00013073058074030062,Low Risk
793,34,5,127758.09,1,1,0,143357.03,0,2,633,True,False,False,True,False,False,0,0,0.01813775257567063,Low Risk
579,33,1,118392.75,1,1,1,157564.75,0,1,793,False,False,False,False,False,False,0,0,0.0007762798290800792,Low Risk
709,39,8,0.0,2,1,0,56214.09,0,3,958,False,False,True,True,False,False,0,0,0.0006677396625989138,Low Risk
646,57,6,90212.0,1,1,0,13911.27,1,4,594,True,False,False,False,True,False,1,1,0.9997508060068476,High Risk
587,35,5,121863.61,1,1,1,23481.69,1,2,260,True,False,True,False,False,False,1,1,0.9935191166481725,High Risk
849,41,6,0.0,2,1,1,169203.51,1,1,618,False,False,False,False,False,False,1,1,0.9825952141859313,High Risk
660,37,2,97324.91,1,1,0,23291.83,0,2,942,False,False,True,False,False,False,0,0,0.0017647296681086732,Low Risk
627,39,5,124586.93,1,1,0,93132.61,1,2,265,True,False,False,False,False,False,1,1,0.9998572399005319,High Risk
547,51,1,0.0,2,1,1,56908.41,0,2,868,False,False,False,False,False,True,0,0,0.0007033037243388071,Low Risk
554,39,2,129709.62,1,1,0,173197.12,0,1,313,False,False,True,False,True,False,0,0,0.003784789697966461,Low Risk
678,54,7,128914.97,1,0,0,191746.23,1,2,323,False,False,True,False,False,True,1,1,0.99760917301752,High Risk
605,28,10,113690.83,1,1,0,33114.24,0,5,943,True,False,True,False,False,False,0,0,0.003963572338647257,Low Risk
757,44,4,123322.15,1,1,0,137136.29,0,2,521,False,False,False,True,False,False,0,0,0.007352453690600103,Low Risk
625,34,6,0.0,2,0,0,197283.2,0,5,503,False,False,True,False,True,False,0,0,0.002325255948289648,Low Risk
841,33,7,154969.79,2,1,1,99505.75,0,3,907,True,False,False,False,True,False,0,0,0.0004953707889490878,Low Risk
557,40,4,0.0,2,0,1,105433.53,0,2,281,False,True,False,False,False,True,0,0,0.001739713212262271,Low Risk
520,33,4,156297.58,2,1,1,166102.61,0,1,477,False,False,True,False,False,False,0,0,0.00012575182969228098,Low Risk
688,20,8,137624.4,2,1,1,197582.79,0,4,742,False,False,True,True,False,False,0,0,2.6920358770628674e-05,Low Risk
833,29,1,96462.25,2,0,1,48986.18,0,4,298,True,False,True,False,True,False,0,0,0.000783334655120759,Low Risk
730,38,0,38848.19,2,0,0,94003.11,0,5,279,True,False,True,False,False,True,0,0,0.013301412165186757,Low Risk
704,23,6,166594.78,1,1,1,155823.2,0,4,881,False,False,True,True,False,False,0,0,3.996964917992327e-05,Low Risk
643,34,6,0.0,2,1,1,116046.22,0,3,596,False,True,True,False,False,False,0,0,0.00010843787982876638,Low Risk
540,48,2,109349.29,1,1,0,88703.04,1,5,521,False,False,True,False,False,False,1,1,0.9962149664303529,High Risk
626,44,10,0.0,2,0,0,164287.86,0,4,627,False,False,True,True,False,False,0,0,0.0016635568624646206,Low Risk
640,30,5,32197.64,1,0,1,141446.01,0,4,460,True,False,False,True,False,False,0,0,0.00569028226071553,Low Risk
705,35,3,0.0,2,0,1,66331.01,0,3,547,False,False,False,True,False,False,0,0,0.0009892149725448615,Low Risk
584,62,9,137727.34,2,0,1,121102.9,0,5,581,True,False,False,False,False,False,0,0,0.002579250656186068,Low Risk
577,41,6,0.0,1,1,1,167621.18,0,2,545,False,False,True,False,False,False,0,0,0.00041568247967676907,Low Risk
566,40,2,97001.36,2,1,0,154486.01,0,1,719,True,False,False,False,False,False,0,0,0.021921274611908178,Low Risk
646,35,1,121952.75,2,1,1,142839.82,0,4,316,True,False,False,False,True,False,0,0,0.002107939428444101,Low Risk
661,34,0,0.0,2,1,0,185555.63,0,5,996,False,False,False,False,False,True,0,0,0.0029779733030086282,Low Risk
658,42,8,102870.93,1,0,1,103764.55,1,4,811,False,False,True,False,True,False,1,1,0.9360480389007015,High Risk
521,22,10,0.0,1,1,1,101311.95,0,3,882,False,True,False,False,False,True,0,0,0.0005321733758569514,Low Risk
616,31,8,0.0,1,0,1,76456.17,0,5,675,False,False,False,False,False,True,0,0,0.0017314879674890024,Low Risk
838,67,4,103267.8,1,1,1,78310.04,0,5,241,False,True,False,True,False,False,0,0,0.0007002302353214727,Low Risk
709,45,2,0.0,2,0,1,162922.65,0,1,815,False,True,False,False,True,False,0,0,0.0005258238827243622,Low Risk
823,38,1,0.0,2,1,0,156603.7,0,2,825,False,False,True,False,False,True,0,0,0.0009885867426230174,Low Risk
727,41,10,0.0,2,0,1,47468.56,0,5,408,False,True,False,False,False,False,0,0,0.0010233907848027747,Low Risk
682,50,10,128039.01,1,1,1,102260.16,0,4,947,False,True,False,False,False,True,0,0,0.00022767263376580172,Low Risk
527,41,10,136733.24,1,1,1,57589.29,0,4,661,True,False,False,False,False,False,0,0,0.0030644788561060045,Low Risk
605,39,6,111169.91,1,0,0,9641.4,0,5,642,False,False,True,False,False,True,0,0,0.003302672511005851,Low Risk
649,38,8,0.0,1,1,0,103760.53,0,2,858,False,True,False,False,False,True,0,0,0.00686473633267776,Low Risk
679,36,6,147733.64,1,0,1,172501.38,0,5,982,False,False,True,False,True,False,0,0,7.730420330689346e-05,Low Risk
582,26,6,114450.32,1,1,1,14081.64,0,2,480,True,False,True,False,False,True,0,0,0.0010197069528661703,Low Risk
530,36,7,0.0,2,1,0,80619.09,0,5,761,False,True,False,False,False,True,0,0,0.003919563347874668,Low Risk
775,33,3,83501.66,2,1,0,128841.31,0,3,816,True,False,True,False,False,False,0,0,0.002691991189539139,Low Risk
603,56,5,90778.76,2,1,0,162223.67,1,4,975,False,True,False,False,True,False,1,1,0.9927174869720707,High Risk
495,40,1,140197.71,2,1,0,150720.39,0,4,970,False,False,False,False,True,False,0,0,0.0022231390158248023,Low Risk
668,37,7,128645.67,1,1,0,92149.64,0,3,753,False,False,False,False,True,False,0,0,0.006169455502380476,Low Risk
737,45,2,99169.67,2,1,1,78650.95,0,5,875,True,False,False,True,False,False,0,0,0.0006253852956889801,Low Risk
659,35,6,0.0,2,1,1,58879.11,0,1,710,False,False,True,True,False,False,0,0,0.00011543280078971041,Low Risk
530,48,0,0.0,1,1,0,85081.09,0,2,737,False,False,False,False,True,False,0,0,0.01877756373716403,Low Risk
634,45,9,0.0,2,0,0,17622.82,0,3,300,False,False,True,True,False,False,0,0,0.004558151698898177,Low Risk
486,63,9,97009.15,1,1,1,85101.0,0,1,575,False,False,True,True,False,False,0,0,0.0002497886302854533,Low Risk
836,29,9,133681.78,1,1,1,153747.73,0,1,954,False,False,False,False,True,False,0,0,0.00027776908203725896,Low Risk
510,63,8,0.0,2,1,1,115291.86,0,2,960,False,False,True,False,False,True,0,0,0.00011392341248137294,Low Risk
809,24,4,0.0,2,1,0,193518.76,0,1,507,False,False,False,True,False,False,0,0,0.005564306182402888,Low Risk
596,33,2,139451.67,1,0,0,63142.12,0,4,640,False,False,True,False,True,False,0,0,0.002793242053918445,Low Risk
717,48,7,123764.95,1,1,1,169952.82,0,5,652,False,False,True,False,False,False,0,0,0.00012277541168411683,Low Risk
737,39,7,130051.66,2,0,0,55356.39,1,2,722,False,True,False,False,False,True,1,1,0.9969663072599735,High Risk
543,37,3,0.0,2,1,1,78915.68,0,2,701,False,True,True,False,True,False,0,0,0.00010536378449626541,Low Risk
761,36,8,108239.11,2,0,0,99444.02,0,4,954,True,False,True,False,False,False,0,0,0.0028090010248550293,Low Risk
545,23,2,0.0,2,1,0,189613.12,0,5,322,False,False,True,False,False,True,0,0,0.002301425096463729,Low Risk
608,38,8,103653.51,2,1,1,137079.86,0,3,843,True,False,False,False,False,True,0,0,0.0009482093699836653,Low Risk
537,33,7,136082.0,1,1,0,62746.54,0,3,808,False,True,False,False,False,True,0,0,0.004329441514380259,Low Risk
513,88,10,0.0,2,1,1,52952.24,0,1,627,False,True,True,False,True,False,0,0,0.00018615021408029345,Low Risk
664,31,7,104158.84,1,1,0,134169.85,0,2,951,False,False,False,False,True,False,0,0,0.004637763137388589,Low Risk
499,55,4,126817.65,2,1,0,123269.71,0,5,390,True,False,False,False,True,False,0,0,0.025681840945065544,Low Risk
703,50,8,160139.59,2,1,1,79314.1,0,2,635,False,False,True,False,True,False,0,0,7.028085877442838e-05,Low Risk
706,29,1,209490.21,1,1,1,133267.69,1,2,243,False,True,False,False,False,False,1,1,0.9835332378939843,High Risk
598,23,6,0.0,2,1,0,153229.19,0,2,737,False,True,False,True,False,False,0,0,0.0028822481473360193,Low Risk
743,39,8,0.0,1,1,0,94263.44,0,3,296,False,False,False,False,True,False,0,0,0.02448656860379473,Low Risk
722,32,5,106807.64,1,1,1,76998.69,0,5,659,True,False,False,False,True,False,0,0,0.002074931137928587,Low Risk
646,50,0,104129.24,2,1,0,181794.86,1,4,377,False,False,True,False,False,False,1,1,0.9932723691361345,High Risk
599,25,3,0.0,2,1,1,120790.02,0,1,488,False,True,True,False,True,False,0,0,0.00013484305201475188,Low Risk
704,32,7,127785.17,4,0,0,184464.7,1,1,981,False,False,True,False,True,False,1,1,0.9325040092721034,High Risk
675,54,6,0.0,1,1,0,110273.84,1,2,420,False,False,True,False,False,True,1,1,0.9979466006081363,High Risk
590,22,7,125265.61,1,1,1,161253.08,0,5,851,False,True,True,False,True,False,0,0,4.409067988377913e-05,Low Risk
644,28,0,0.0,2,1,0,119419.37,0,5,266,False,True,True,True,False,False,0,0,0.0013095790525390505,Low Risk
850,38,7,115378.94,1,0,1,162087.82,0,3,348,False,True,True,False,False,False,0,0,0.00022421529103502637,Low Risk
668,31,9,0.0,2,0,0,41291.73,0,1,448,False,False,False,False,False,True,0,0,0.02138196992373696,Low Risk
715,28,7,160376.61,1,0,0,196853.11,0,5,987,False,False,True,False,False,False,0,0,0.0008524519465529963,Low Risk
635,35,7,0.0,2,1,1,65951.65,0,2,318,False,True,False,True,False,False,0,0,0.0006665616323235994,Low Risk
601,50,2,115625.07,1,1,0,185855.21,0,5,666,False,False,True,False,False,False,0,0,0.001772552624623216,Low Risk
741,50,1,78737.61,1,1,1,13018.96,0,3,261,False,True,True,False,True,False,0,0,0.00029851433728983386,Low Risk
711,28,8,0.0,2,0,0,105159.89,0,2,459,False,False,False,True,False,False,0,0,0.011847601895629205,Low Risk
664,38,4,74306.19,2,1,0,154395.56,0,3,733,False,False,False,False,False,False,0,0,0.004764146027342315,Low Risk
672,31,6,91125.75,1,1,0,177295.92,0,4,597,False,False,True,False,False,False,0,0,0.001902436341701676,Low Risk
796,24,8,0.0,2,1,0,61349.37,0,4,612,False,False,True,True,False,False,0,0,0.00093638606231489,Low Risk
543,30,4,140916.81,1,1,0,157711.18,0,1,470,False,False,True,False,True,False,0,0,0.0025418451572922877,Low Risk
515,45,7,120961.5,3,1,1,39288.11,1,2,692,True,False,True,True,False,False,1,1,0.924575082403854,High Risk
